Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
maryvinne,Feb 2017,5.0 of 5 bubbles,Luxury Rooms at affordable price,"The rooms are very New and very well done. The rooms offers a 5-star experience for the price of 3-star in the heart of Cebu. I also like the location because it's pretty much very near in any places in Cebu City. I think the hotel just need more advertisement to the taxi drivers because they are not aware of Best Western Brand they are more aware of Lex Hotel. Which I think is a way to improve the brand to the locals. The breakfast they offer is also very decent I so love the ""danggit"" that's the food you should not miss when you are in Cebu.",February 2017,NA
kennedyboy,Feb 2017,5.0 of 5 bubbles,top hotel in its price range,"we had a long weekend stay in the lex hotel Cebu and cannot fault one thing about this place. The rooms are very big and comfortable, super large bathroom and very very clean, i did read on here about noise from outside the hotel that made it hard for some people to sleep, and to be honest it was a concern for me before i stayed here as i cant be doing with noise outside when trying to sleep but the room that we had was very quiet and night and an excellent sleep was had every night we stayed here. we also ate in there restaurant on a couple of occasions and the food was really nice and not to expensive either so thats a bonus if you want a quiet night in, also the food at breakfast was very good for the philippines. Last but not least come the staff, they were top people in this hotel always had a smile for you whatever time of the day it was, these people are a credit to there workplace as we did not come across one member of staff that was nothing short of excellent. ignore the bad comments on here people as this hotel try""s very hard to give the guests maximum value for money.. Top place for a bed in Cebu City. Shall certainly return here",January 2017,NA
PeterHorch,Mar 2017,4.0 of 5 bubbles,Ever again,Very quick Check Inn and the Business Room which I booked was very large and with everything what you need for a comfortable stay. The Breakfast with all the choices which they offer was the best one which I got on my Roundtrip. Also the Pool on the Roof is a very nich place for relaxing and to have a great view for the Sundowner.,February 2017,NA
Alex R,Mar 2017,4.0 of 5 bubbles,Nice hotel,"Nice hotel is located in city center not far from city sights . Very good service ! Staff are very friendly and helpful. Breakfast is typical . You won't stay hungry! One thing made us a little bit upset that tiny ants in the room and  staff tried to fix it immediately but  unsuccessful . Pros : prices and services , location. Cons : ants but it can be fixed;)))",February 2017,NA
SWPacificWanderer,Feb 2017,4.0 of 5 bubbles,One of the best hotels ever out of the many I've stayed at in the Phil's,"Really nice room with good city view although lacking a balcony. Very spacious with great king size bed, good aircon, great wifi, excellent bathroom  good TV. Very good service friendly staff with huge selection buffet breakfast. My only complaint is I love yogurt which for an international chain hotel should be a standard offering. The hotel had it available one morning out of 5 even though I asked twice if it could be available the next day. My only complaint really other than the normal 'wait a while' Filipino check out procedure (ALWAYS in the Phil's grab a staff member on your floor to come  do the room check for minibar etc just before vacating the room  insist they come down stairs with you for the checkout. It will save you 30+ minutes of otherwise frustrating boredom  every time!). Great value too by the way. Got the room including breakfast on special with one of the popular online booking sites for $A75 ($US57) per night",February 2017,NA
Mnewey,Feb 2017,4.0 of 5 bubbles,Close to each everything ,Nice hotel. Breakfast  buffet is very good. Rooms are very clean and spacious. Staff are very nice and polite. The lobby is a little out dated as the furniture is old and weathered. Easy to get around town but don't be in a rush as the traffic is the worst I have ever seen and I seen alot. All in all I would stay here again because of the room and the service.,February 2017,NA
how2017,Feb 2017,5.0 of 5 bubbles,Excellent hotel with good value,"The rooms are like new and very well docoration. The rooms offers a 5-star experience for the price of 4-star in the heart of Cebu. Everyone surely like there..Location also good, city area and convenience....",February 2017,NA
VanTranLe,Feb 2017,5.0 of 5 bubbles,Modern and value for money,"This is maybe the best hotel we have stayed during our trip in the Philippines. Modern, good breakfast, modern commodities and very comfy bed.The hotel has swimming pool and gym on the top floor.Located right next to a McDonald's.",February 2017,NA
Chrestin H,Feb 2017,4.0 of 5 bubbles,Place worth to stay in cebu,"Really worth of money spend.  Cleanness,  comfy,  breakfast, friendly staff are rate 8 / 10. Location also good, city area and convenience. Would love to stay there again if I will be going to cebu again.",February 2017,NA
maryvinne,Feb 2017,5.0 of 5 bubbles,Luxury Rooms at affordable price,"The rooms are very New and very well done. The rooms offers a 5-star experience for the price of 3-star in the heart of Cebu. I also like the location because it's pretty much very near in any places in Cebu City. I think the hotel just need more advertisement to the taxi drivers because they are not aware of Best Western Brand they are more aware of Lex Hotel. Which I think is a way to improve the brand to the locals. The breakfast they offer is also very decent I so love the ""danggit"" that's the food you should not miss when you are in Cebu.",February 2017,NA
kennedyboy,Feb 2017,5.0 of 5 bubbles,top hotel in its price range,"we had a long weekend stay in the lex hotel Cebu and cannot fault one thing about this place. The rooms are very big and comfortable, super large bathroom and very very clean, i did read on here about noise from outside the hotel that made it hard for some people to sleep, and to be honest it was a concern for me before i stayed here as i cant be doing with noise outside when trying to sleep but the room that we had was very quiet and night and an excellent sleep was had every night we stayed here. we also ate in there restaurant on a couple of occasions and the food was really nice and not to expensive either so thats a bonus if you want a quiet night in, also the food at breakfast was very good for the philippines. Last but not least come the staff, they were top people in this hotel always had a smile for you whatever time of the day it was, these people are a credit to there workplace as we did not come across one member of staff that was nothing short of excellent. ignore the bad comments on here people as this hotel try""s very hard to give the guests maximum value for money.. Top place for a bed in Cebu City. Shall certainly return here",January 2017,NA
PeterHorch,Mar 2017,4.0 of 5 bubbles,Ever again,Very quick Check Inn and the Business Room which I booked was very large and with everything what you need for a comfortable stay. The Breakfast with all the choices which they offer was the best one which I got on my Roundtrip. Also the Pool on the Roof is a very nich place for relaxing and to have a great view for the Sundowner.,February 2017,NA
Alex R,Mar 2017,4.0 of 5 bubbles,Nice hotel,"Nice hotel is located in city center not far from city sights . Very good service ! Staff are very friendly and helpful. Breakfast is typical . You won't stay hungry! One thing made us a little bit upset that tiny ants in the room and  staff tried to fix it immediately but  unsuccessful . Pros : prices and services , location. Cons : ants but it can be fixed;)))",February 2017,NA
