Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
LL2Flores,Apr 2018,5.0 of 5 bubbles,39th Wedding Anniversary,We booked our parents for 2 nights stay in this hotel to celebrate their 39th Wedding Anniversary which happen to fall on a Holy Week so there wasn't much for them to do but relax  enjoy each other's company. We requested the hotel if they could possibly set up something special for the couple and voila! This is what they did :) The couple truly felt like honeymooners and we couldn't be more grateful to the staff  the management for making this extra effort which left a happy mark in the couple's hearts. Thank you Waterfront Cebu City Hotel! You are amazing!,March 2018,NA
Sakura I,Mar 2018,4.0 of 5 bubbles,Large and clean room,I stayed on a premium deluxe room. It has large bed and bathroom.  The room is a bit far from the lobby and I found the hallways creepy.  Breakfast selection is very good. They have wide variety of bread and pastries. Checking out is fast.,March 2018,NA
Lito P,Mar 2018,4.0 of 5 bubbles,Family tour,"Waterfront hotel is very near the airport, just a walking distance. Very nice and clean hotel with very accommodating staff. You can request change or transfer of room has no hustle. Free shuttle bus to the airport even if its very near. Very nice place to stay if you have and early flight.",March 2018,NA
Nina R,Mar 2018,5.0 of 5 bubbles,Nice,"Highly recommend. Booked through Booking.com. Hotelier are very professional and easy to arrange airport lick up. The breakfast buffet is a killer, me and my siblings enjoyed our one night stayed. We will be back soon.",March 2018,NA
Crisly Jane R,Mar 2018,3.0 of 5 bubbles,Wasn't bad for first timer.,"Stayed from Feb 26 to March 1 2018 . It was my first time to stay in this Hotel. It was not my first choice though. I am working in a hotel industry so I am very particular with the service. Bellman: He was very friendly it was so good upon arrival at the hotel being greeted with a warm smile. Reception: upon checking in it took him more than 20mins to input all the details reg my check -in imagine that standing and waiting for more than 20mins to finally send me to my room. Room: was very clean, in all area. My only regret was the mini bar was been PADLOCK, i have been staying in other hotel but this was the first time i've encounter a mini bar with a lock. I guest using the cooler was not for free. Such a shame for for this hotel. Room service : was fast, the only down side was when i requested them to take out the dirty dishes I was informed that House keeping will do that but no one came to pick it up. Cafe Uno: buffet price was expensive but it doesn't matter for I really enjoy the foods, I brought my relatives with me and they really enjoyed the food. All waitress/waiter were very accommodating , friendly and polite especially Jeff or Jeffrey. Will come back? Definitely, i enjoyed my stay in this hotel .",February 2018,NA
George F,Mar 2018,5.0 of 5 bubbles,Had a great time for the 7th year in a row. Please come and see for yourself.,"The hotel was beautifully decorated for Chinese New Year and then Valentines Day. The fireworks outside the hotel area was a real ""treat."" The Casino is always fun - especially when we won, The resturants in the hotel are really good and their is no need to venture out at night if you don't want to. All in all this is ""THE"" place to go and enjoy a fun time in the Philippines. We also had the best time seeing 2 concerts that were held in the massive ""grand ballroom."" We will be back again next year to enjoy this hotel and its attentive staff.",February 2018,NA
Daniel P,Mar 2018,4.0 of 5 bubbles,Best Casino hotel in Cebu,"This hotel has good location and facilities. Room was neat and clean. Furniture and interior is a bit old, but it seems like the room has been well maintained. Casino in this hotel is quite good as the place is non-smoking area and equipped new machines.",March 2018,NA
custer2018,Mar 2018,5.0 of 5 bubbles,Good Stay,Accommodating staff from reservation to hotel driver. I will definitely stay here again. The only issue is the traffic situation around the area especially most of my meeting are in Mactan Island. But overall the stay was a pleasure.,March 2018,NA
blessenmercado,Mar 2018,3.0 of 5 bubbles,The stay was great but......,I entered my room at 2 pm. amd first thing i did is i sat on the couch. all of the sudden its broken.. they didnt check the chair and i fell down.. i got a little accident by that.. hope u fix that.. thanks,March 2018,NA
b98723743,Mar 2018,3.0 of 5 bubbles,Was good memory,"fine breakfast, kind attendant. without sound-proof. because, I heard sounds(groan) come from next room every night. I understand that was not my option, but sound-proof is important point for quality vacation in your business.",March 2018,NA
ryancesar,Mar 2018,5.0 of 5 bubbles,My Stay at Waterfront,"My overall experience staying at the hotel is good and I would likely to stay here again if ever I will be assigned to Cebu for my future audit engagements. The food is great as well and the way people are treating guests are commendable. Just one comment and I'm sure this will be in sync with other guests, please include bidet in your restroom :)",March 2018,NA
John K,Mar 2018,3.0 of 5 bubbles,Waterfront Casino guard bully and rude,"Long wait to check in and out .Securiy guard at casino entrance was a bully and very rude ,breakfast buffet too expensive..Room smell like smoking room .long waits for taxi . The Pool was awsome and relaxing ..the gym was good but the dumbbells need to tightened before they hurt someone",March 2018,NA
Peter F,Mar 2018,5.0 of 5 bubbles,Great hotel,Only stayed one night but was very impressed by the staff and facilities. Food was excellent and I ate all my meals there. Bedrooms are spacious but bathroom was looking a bit tired but very functional. Overall a very nice experience.,March 2018,NA
jooohmarie,Mar 2018,5.0 of 5 bubbles,Relaxing Place to stay.,"Staff was very courteous and accommodating. Location is perfect bec. it is in city area. For the first night we stayed at an ambassador suite. Room was very spacious and clean. Perfect for our wedding dress-up. The next day we transferred to room 1807. Airconditioned was very poor, called maintenance to check but there was only a slight improvement of the temperature after filter was cleaned. Food at UNO restaurant was very good. Variety of food to choose from. Overall, our stay was great and would be coming back.",March 2018,NA
