Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Jan Mari S,Oct 2021,2.0 of 5 bubbles,"Low quality dine in room food, TV is outdated","You cannot watch netflix, you cannot hook up your phone. Not a smart tv. This is a big deal for people staying under quarantine. Food is totally unacceptable, serving pumpkin with skin on. I hope you could fix and upgrade your rooms knowing that you are one of the 5 star hotel in cebu.",September 2021,NA
aeioubragais,Oct 2021,5.0 of 5 bubbles,Awesome Quarantine Staycation.,I felt I'm not in quarantine period and my days don't become useless. I will recommend this hotel for those OFW who will go on their Philippine Vacation specially when the pandemic is gone. Thank you for an excellent service.,September 2021,NA
IngridMilagros,Sep 2021,4.0 of 5 bubbles,Marco Polo staycation,The offer was for 2888/night which was superb. It includes breakfast which was delicious. Despite that they only offer what's on the menu and do not serve it as buffet anymore because of the pandemic.,September 2021,NA
Rey Necesito,Sep 2021,5.0 of 5 bubbles,Great Service,"I stayed here during my quarantine and I really felt like I'm home. They accommodated my food request as always. My room was big and I enjoyed my overlooking view. Special thanks to room service staff Jomar, Al and the lady from Guest Service Nesty.Excellent service.",September 2021,NA
realubinhermogenes,Sep 2021,5.0 of 5 bubbles,OFW HOTEL QUARANTINE,"i m an OFW was quarantine this hotel Marco Polo Palaza Hotel since August 30, 2021 until Sept. 08,2021.this is my first time to check in this hotel.. and i saw its very big roon accomodation, clean and friendly people staff, crew personnel.",September 2021,NA
lionelrichie85,Sep 2021,5.0 of 5 bubbles,Friendly staff,There are the Times that I need a local sim card coz im in the quarantine at your hotel. So I call the reception to provide a local sim card and you guys are very approachable. On that day I got what I need. Thanks guys keep it up :),August 2021,NA
mdahoya13,Aug 2021,5.0 of 5 bubbles,excellent food and great city view,"staff were super accommodating and professional. the location will give you the opportunity to see the perfect view of the city, also they have excellent food and varities. will definitely recommend this to my friends and family.",August 2021,NA
kikig0160,Aug 2021,4.0 of 5 bubbles,Value even the simplest gesture or request...,Pls value even the small request of the customer don't take it for granted...simplest or small gesture really matters to each and every customer... accomodating me in my 10 days stay in this quarantine makes me feel comfort thanks a lot for the good service...,August 2021,NA
Dexter Atanas,Aug 2021,5.0 of 5 bubbles,Super worth it!,We really enjoyed our stay in Marco Polo. The room was very nice and our bed was comfy. We really loved the room that we stayed as it has a bath tub in it and our kids really enjoyed it. The kids enjoyed the pool as well as it was not crowded. And the cakes were very delicious. We'll definitely stay here again and hopefully next time we'll be able to stay with the newly renovated room(s) at a discounted price.,July 2021,NA
stephenkabalican,Aug 2021,5.0 of 5 bubbles,A Happy Birthday indeed!!!,We enjoyed our stay in Marco Polo; celebrated my mama Nidz's birthday!!! Lovin' the food! Very nice room. Minimum health protocol observed. Friendly personnel. Perfect place for staycation! Thank you so much!,July 2021,NA
Navigator658001,Jul 2021,5.0 of 5 bubbles,"Marco Polo Hotel, Cebu Stay",I had an excellent stay at the Marco Polo Hotel in Cebu during a govt mandated 10 day quarantine period stay. Hotel arranged for a smooth transfer from the airport and I was impressed by the excellent service at the hotel throughout my stay. Staff were professional and followed all Covid service rules on the restricted floors. All hotel staff were also very attentive and responded to requests to menu changes due to my allergies and preferences. Food offered was of a high standard. Room was spacious and well maintained and had a beautiful view. I would highly recommend this hotel to other travelers visiting Cebu.,July 2021,NA
master4rce,Jul 2021,5.0 of 5 bubbles,fine and 5star this hotel,nice and cleanliness and all of crew is very good work exceleny job i just concern for the food service in room just put salt and pepper a side that all i concern for thanks to this hotel and crew all is nice assisting for the guest,July 2021,NA
Ana Nicoleta,Jul 2021,5.0 of 5 bubbles,⭐⭐⭐⭐⭐ A Lovely Place to Stay,Been here for 3 days now. Thank you Marcopolo Plaza Cebu sa Masarap at Solid na Food👌👌👌 malinis na room na may magandang Mountain View. 👏👏👏worth the money and I would like to mention the hospitality and the professionalism of the hotel management and Staff.,July 2021,NA
lionelrichie85,Sep 2021,5.0 of 5 bubbles,Friendly staff,There are the Times that I need a local sim card coz im in the quarantine at your hotel. So I call the reception to provide a local sim card and you guys are very approachable. On that day I got what I need. Thanks guys keep it up :),August 2021,NA
mdahoya13,Aug 2021,5.0 of 5 bubbles,excellent food and great city view,"staff were super accommodating and professional. the location will give you the opportunity to see the perfect view of the city, also they have excellent food and varities. will definitely recommend this to my friends and family.",August 2021,NA
kikig0160,Aug 2021,4.0 of 5 bubbles,Value even the simplest gesture or request...,Pls value even the small request of the customer don't take it for granted...simplest or small gesture really matters to each and every customer... accomodating me in my 10 days stay in this quarantine makes me feel comfort thanks a lot for the good service...,August 2021,NA
Dexter Atanas,Aug 2021,5.0 of 5 bubbles,Super worth it!,We really enjoyed our stay in Marco Polo. The room was very nice and our bed was comfy. We really loved the room that we stayed as it has a bath tub in it and our kids really enjoyed it. The kids enjoyed the pool as well as it was not crowded. And the cakes were very delicious. We'll definitely stay here again and hopefully next time we'll be able to stay with the newly renovated room(s) at a discounted price.,July 2021,NA
stephenkabalican,Aug 2021,5.0 of 5 bubbles,A Happy Birthday indeed!!!,We enjoyed our stay in Marco Polo; celebrated my mama Nidz's birthday!!! Lovin' the food! Very nice room. Minimum health protocol observed. Friendly personnel. Perfect place for staycation! Thank you so much!,July 2021,NA
Navigator658001,Jul 2021,5.0 of 5 bubbles,"Marco Polo Hotel, Cebu Stay",I had an excellent stay at the Marco Polo Hotel in Cebu during a govt mandated 10 day quarantine period stay. Hotel arranged for a smooth transfer from the airport and I was impressed by the excellent service at the hotel throughout my stay. Staff were professional and followed all Covid service rules on the restricted floors. All hotel staff were also very attentive and responded to requests to menu changes due to my allergies and preferences. Food offered was of a high standard. Room was spacious and well maintained and had a beautiful view. I would highly recommend this hotel to other travelers visiting Cebu.,July 2021,NA
