Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Leon Kilat,Aug 2016,1.0 of 5 bubbles,4 star? Not even 1,"I am an international airline crew. We were booked here because our regular hotel was fully booked because of an event in Cebu and by God it was THE WORST HOTEL EVER!! 4 stars? I have known 2 star hotels that could give this hotel a run for their money. Please stay clear of this hotel. I have never experienced a hotel that books you in a room with an ongoing construction in the next room. The bed linens were dirty and we have foam pillows. I mean, come on, foam pillows? Locals calls ain't free too. And when I asked for the manager to air my complaints, he does not want to talk to me. Geez, all he does is hide in his cubicle and lets his subordinates handle my problem. Lousy customer service. Trust me, i know and i have tried 4 star rated hotels and this ain't it. By far, this is the lousiest hotel i have ever tried. Does not even deserve 1 star. Lousy.",August 2016,NA
plj_pr,Aug 2016,3.0 of 5 bubbles,Staycation,It was a wonderful stay.  Just a few steps from Ayala Mall.  The AC was very cooling after a hot season. The beds and pillows were so comfortable. Just little shops to check on in the hotel.  Overall stay was good.  I stayed with my friend and cousin.,September 2015,NA
PolarKoala,Aug 2016,4.0 of 5 bubbles,Ideally located,"We thought the lobby was nice and welcoming and very fragrant, it was just so nice to come in from the heat and the sweat! The staff all very friendly. We met the hotel nurse who took the time to help identify nearby dermatology clinics, and give us useful advise as my husband had insect bites on his legs. It was such a relief! Loved the location in that it is  short walk away from Ayala Centre Cebu, so handy especially for last minute shopping. The only problem is it can get rather challenging to get across the road, very busy with no traffic regulation set up. Can get quite hairy. We got a very good sized room with two double beds and good sized bathroom. The corridors are very nice. The rooms are okay. Carpet and chairs aren't great, marked/stained due to age, could use some freshening up. The beds are comfortable though, good wifi in all areas. Oh, I better not forget to mention the delicious breakfast! Lots of Filipino options! Plus they provided us with mangoes on tap and my husband and I were very happy with that. We also had lunch at the restaurant, good value for money, we enjoyed it.",July 2016,NA
cutandsew,Aug 2016,2.0 of 5 bubbles,Looks can be Deceiving,"I stayed here on May 30th. Thank goodness it was only for one night, but I did book for two rooms for other family members. The front desk personnel were helpful and placed us in rooms that were next to each other.  It is well situated being just steps to popular Ayala Mall Center, but you have to cross a very busy main road. We were dismayed that for the price of the rooms, about $125 a night, the rooms were small for a standard and the bathrooms were so small that it is only enough for you to turn, and you better do it slow or else you will be kissing the door!!! I booked also through Booking.com in January, who in my past dealings with them, the transaction was always paid for already. To my surprise, I was charged again. At the time, I didn't have any receipts to show of my payment, and so just paid them for both rooms. When I got back home after a couple weeks, it didn't show on my statements either!! So I just let it go. Only this week I found the email from the credit company saying that Parklane did get a payment way back in January. So I am back with the credit card company on this! I was disappointed with my stay here as breakfast wasn't even included.  You are better off staying at Cebu Mandarin Hotel which is only across the street, for much better accomodations for a walk-in price of $60 for a deluxe twin room including a great breakfast buffet. I will not recommend Parklane nor will I ever stay here again!",May 2016,NA
meto1234,Aug 2016,5.0 of 5 bubbles,Great experience ,"I stayed here in July for 4 nights,i had a room on the 5th floor which I understand is the smoking floor, this is one of a handful of properties to let you have the choice of smoking or not,really appreciate that option. I didn't experience the breakfast buffet so can't comment on the restaurant. I found the room clean and the toiletries such as shampoo and conditioner of good quality. They ofer a good variety of cable channels and also has a mini bar and tea and coffee making facilities. I also enjoyed the convenience of the valet parking. Nothing to fault here,a terrific stay and would definitely recommend this hotel.",July 2016,NA
sgirg,Jul 2016,4.0 of 5 bubbles,Nice business hotel in the heart of Cebu CIty,"We were in Cebu for a conference at this hotel and stayed there for 5 days. The location is central to many of the huge malls in Cebu (although not close to the beaches). The staff were all very courteous and the rooms were spacious and clean. It was quite noisy outside but that could likely be said about all the hotels in the area. The breakfast buffet was plentiful and offered many choices. Sadly, the pool was being renovated while we were there so we did not get to enjoy that amenity.",November 2015,NA
elgee2014,Jul 2016,4.0 of 5 bubbles,Nice hotel,"The hotel is strategically located within the city.  It is walking distance (approximately 4-5 minutes) to Ayala Mall,  Staff are friendly and accommodating.  Food is great. Rooms are spacious and clean except that something has to be done in containing the water from the shower since it flows into the floor.  More staff should be in the frontdesk to facilitate the check-in and check-out process.",June 2016,NA
agathachristie9,Jul 2016,2.0 of 5 bubbles,Horrible booking system!,"i've stayed in a lot of hotels and i've never had a bad experience whether it was a budget or high end hotel but for this hotel i have mixed feelings. housekeeping was efficient and the rooms are ok for their price but their booking system is horrible, i was asked 2x to pay up, during check in  check out even though i paid a month in advance. i forwarded my confirmation slip (sent by them) to 3 diff emails coz they kept asking for it. during breakfast they even approached us to verify whether we had paid or not! i left the hotel angry and crying.",July 2016,NA
Kristine K,Jul 2016,4.0 of 5 bubbles,Fair Enough,"We love the buffet, good selection of food. Reception is quick upon checking in. Quick room service. First 3 days of free wifi lol. I dnt know what happen after 3 days. One thing is in our room the pillows are very uncomfortable and made me hard to sleep. Over all its good been on 2nd stay.",June 2016,NA
Lilareem,Jun 2016,3.0 of 5 bubbles,Did not live up to the hype,"Some sites rate this property 4 stars, which I have a difficult time believing. This is not a luxury hotel and not a budget hotel: just average. The good: Location (walking distance to Ayala mall); Security (upper floors restricted to guests only); impeccable concierge service. The bad: Cleanliness (floor was not vacuumed, headboard was in need of a deep clean); inefficient AC placement in room; check-in/check-out process/front desk service below average (long wait times). Average room amenities. Impossible to keep the bathroom dry when taking a shower due to the shape of the jet tub. Beds were soft and bedding seemed clean. There are better hotels for less money available in Cebu.",June 2016,NA
TAGT2010,Jun 2016,4.0 of 5 bubbles,"Modern, good size room, and near a mall","We stayed at this hotel for three days and two nights for a write shop, so we requested for a good wifi connection, hmm... There is wifi but only the bare necessity. Poor wifi connection in the room. The room is spacious and quality of sleep is good. It is just a bit messy to use the shower/bathtub because after shower, the bathroom floor is also wet because the water from the side of the bathtub goes over board. The food in the hotel is just ok, nothing special. The location of the hotel is walking distance to a mall with a lot of restaurants, low to medium priced.",June 2016,NA
