Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Marcel L,Nov 2019,5.0 of 5 bubbles,An excellent last day in Cebu,This was our last day in Cebu. We had an upgrade of teh room to junior suite which was great.Shopping in Ayala is very easy. It was a pity that we did not have the time to visit the swimming pool.The buffet breakfast at Quest hotel is excellent,November 2019,NA
144ravik,Nov 2019,5.0 of 5 bubbles,Restaurant,We only paid to visit the restaurant as we had heard of the reputation for the Quest Hotel and we were not disappointed. The food and dining area is of a very high standard indeed with excellent food and excellent service.I will visit again and the price is very reasonable for the high quality of menu and service.,November 2019,NA
sukhongp,Nov 2019,1.0 of 5 bubbles,"Very bad staff, JOSH","Very bad staff, JOSH. He didn't good service to me. Even he didn't say sorry. It is very bad attitude working in the service field.  I don't want meet him any more. I hope hotel can do proper action to him.",November 2019,NA
TD Travels,Nov 2019,4.0 of 5 bubbles,Third time visiting,"My friends and I booked here for one night before flying back to Manila. It's a convenient location for Ayala, which is where we always end up. You can walk over in a couple of minutes and enjoy all the places to eat, drink and shop.i booked a deluxe room with two double beds but the hotel was fully booked so they moved me to a one bedroom suite as they didn't have any more of the room category I booked. I did book direct with the hotel as I felt it was the best way to ensure the correct room type. While I benefited from the upgrade, my friend didn't as he had to sleep on a sofa bed instead of the double he should have had. The staff were friendly at all times. The breakfast buffet is award winning in Cebu city and I would say to add it when booking as it's cheaper. Al, the restaurant manager, did a good job working the room and making sure everyone was well taken care of.",November 2019,NA
Nomad706026,Nov 2019,5.0 of 5 bubbles,Awesome,"Excellent hotel located at the Cebu Center, not to mentioned the tidiness  comfy . Upon arrival we were warmly welcomed by the friendly reception staff and entertained me well. Food and staff are great and nice too.  Surely, I  would definitely recommend this hotel to everybody. . Thank you again Hotel.com for the recommendation and more power!",November 2019,NA
Ofer T,Nov 2019,5.0 of 5 bubbles,Great hotel  great service,"Great location next to Ayala center. The staff at all friction points is very professional, service oriented and seams to be happy to do everything to make you feel comfortable and welcome.The food is very good (breakfast and dinner), the pool is very very nice, the room (I had the Junior suite) was real nice and convenient.I choose this hotel to be my “home away from home” at Cebu and I really feel like at home there.",November 2019,NA
elenamisa,Nov 2019,4.0 of 5 bubbles,Overnight stay,Service was good.  I slept well enough but I can hear street sounds.  Room and facilities was good except for minor problem like the key card won't work outright also unpleasant smell was noted at the entrance. Even with this minor problems my hotel experience was good enough.,November 2019,NA
Perseverancia M,Nov 2019,5.0 of 5 bubbles,Always the best,We attend seminar last Oct.and again is always the best from service specially the food.Thank you very much to Quest and Puso restaurant for making our seminar is memorable surely we will used this hotel for our future stay and meetings.,October 2019,NA
paullabrecque2019,Nov 2019,5.0 of 5 bubbles,Exceeded Expectations,The business model is service throughout the hotel  Eat breakfast at their buffet for 14 out of my 15 days there  The staff was friendly and went out of their way to meet my every need  The staff made you feel like family. I will definitely stay at this hotel again,October 2019,NA
trustprashanna,Nov 2019,1.0 of 5 bubbles,Think Twice before you book Quest Cebu,"Took more than 15 minutes to checkin as the bed were not splitted ( as per the reception), went in the room, no towels at all. No bathrobe, there was not even a door in the wadrobe. What a crap facilities this Quest has. I have worked in Quest in sydney for more than 3 years and i fell ashamed to say I am part of quest family. Definately, think twice before you book this place.",November 2019,NA
richardalcorn15,Nov 2019,5.0 of 5 bubbles,Excellent experience,"Staff was fantastic.  Breakfast buffet was the best that I had ever seen.  Only complaint was the pillows were all too big and hard.  Overall, wonderful experience.  I will stay there again on next trip to Cebu.",November 2019,NA
pheewing,Nov 2019,5.0 of 5 bubbles,Very good !,I enjoyed the daily breakfast. I was especially looking forward to the fried egg at Egg Station. The staff remembered my face and always made a sunny side up. The pool was also very good. The staff were friendly and taught me how to enjoy the pool.,October 2019,NA
Mike Boger,Nov 2019,5.0 of 5 bubbles,Job,"I stayed here for one week in February 2019. I was so impressed I booked 2 weeks in November this year.  One of the most important reasons for me to choose this Hotel again was the personalized service given me by the most outstanding waiter, Job. He made such an impression on me that I ask for him each morning. The staff is great, rooms are great and i plan another 2 week stay again as long as Job is here to serve.",November 2019,NA
m092019,Nov 2019,4.0 of 5 bubbles,good!,"location, staff and bedding were all good.it looks very close to Ayala mall, actually crossing was not close. nevertheless the hotel was good in location. But wifi was not good, and light was little dark.",November 2019,NA
lhy8970,Nov 2019,5.0 of 5 bubbles,"All in all, it was good.","It was a nice, clean, happy day.Next time I go to Cebu, I want to revisit and recommend to other friends.The Ibiza Club's performance was so cool and the night view was so cool.Next time, I want to spend two nights. Thank you.Read more",November 2019,NA
Heiny D,Nov 2019,5.0 of 5 bubbles,Comfy,My whole stay on this  hotel was outstanding and the location is accessible to all establishments by walk or public transportation. The staffs are very attentive and greet all the guests with a smile. I feel secured all the time while im in the hotel .,November 2019,NA
