Rating,Review Text,SA,Sentiment,Normalized_Rating,Composite_Score,Quartile
5,ambiance lobby bar cozy servers mark khevz friendly accommodating mom first time hotel happy ambiance service lobby bar staffs respectful mom says walkin guest way,0.8779,Positive,1.0,0.93895,Q2
5,event lapu ballroom head waiters really accommodating nice special mention kevin calvin ryan went beyond expectedthus making event memorable,0.722,Positive,1.0,0.861,Q1
5,great staff along gorgeous view rained last day cebu staff still providing service big thanks melvin rara edit later tonight come back hotel drink,0.9001,Positive,1.0,0.9500500000000001,Q2
5,service really good server really accommodating esp jaiedz mark thankyou nice friendly super thumbs bai hotel super thankyou assisting im drunk,0.9392,Positive,1.0,0.9696,Q3
5,good food wide variety dishes ambiance great staff accomodating server kuya wendyl approachable accomodating veey friendly overall great place ti go family friends,0.9545,Positive,1.0,0.97725,Q3
5,great customer servicegreat food cafe bai staff good especially wendyl really assist us welli love servicess especially patying twilight night timesi would like goo back soon,0.9287,Positive,1.0,0.96435,Q2
5,food service exellent thanks wendyl good service friendly accommodating convenient location near sm cebu city great breakfast lot choice near airport,0.9201,Positive,1.0,0.9600500000000001,Q2
4,nice hotel near mall room great new love breakfast buffet lot choice range japanese indian korean filipino food coffee best nice blend delicious taste entrance check tight need xray bags entering lobby bar nice beautiful skyline view city pool nice relaxing stay also great view well mall near offer shuttle service hotel mall enjoy food options,0.9923,Positive,0.5,0.74615,Q1
5,staying 5 days bai hotel really great like place since near fast food chain mall ambiance room stayed nice clean everything good food also savory shout mr ali cabogatan team leader security helping us get back phone got lost taxi staff anyway great overall standard hotel,0.9693,Positive,1.0,0.98465,Q4
5,absolutely lived staycation bai hotel mandaue believe newest hotel mandaue cebu city well accdg grab driver super clean everywhere everyone greets warmly always smile excellent buffet breakfast spread wide variety choices inhouse restaurants steak resto japanese resto great cafe 21st pool area gives breathtaking view mandaue cebu esp night hotel right across park mall tons affordable restos also usual jollibee mcdonald 24hour convenience store sure mini stop 711 sm supermarket favorite among choobi choobi resto must trys gambas baked scallops veggie dish tao miao wash watermelon shake theres big ricos lechon resto back park mall always taxis front hotel popular malls within 10 15 minute taxi ride hotel robinsons ayala sm want go also go sm seaside mall minor complaints cebu trip airport really needs overhaul renovation departure wing omg ac units cannot feel ounce ac comfort waiting flight commend steak delicious japanese menu bai hotel needs improve chinese menu taste ordered hot sour soup stir fry noodles room service hot sour soup lacks sourness bit salty stir fry noodles didnt enjoy didnt finish food ate hotel rest nonchinese dishes ordered great thats looking forward going back cebu stay bai hotel,0.9909,Positive,1.0,0.99545,Q4
5,thinm asset tbe hotel accomodating staff shoutout wendyl accomodation food great ambiance world class hope come back visit bai hotel,0.8591,Positive,1.0,0.92955,Q2
5,state art hotel clean staffs hospitable also ensure safety guest security check entrance highly recommend hotel friends family visiting cebu,0.9399,Positive,1.0,0.96995,Q3
5,finished last two years nice stay hotel maintenance things arent nagging towards average negative review everything fresh carefully designed fun hotel hit right notes nice swim pool bar lots seating great view 20th floor fantastic breakfast buffet good freshly made omelet comfortable room nice shower amenities excellent internet connection speed attentive room cleaning next day easy good elevator service nice proximity park mall interesting shopping lower price foods want cool room views thumbs,0.9908,Positive,1.0,0.9954000000000001,Q4
5,lovely atmosphere amazing food extremely happy work overall experience took needs staff amazing thank jon louie great servicekeep good work,0.9774,Positive,1.0,0.9887,Q4
5,wonderful time pool bar bai hotel great views cebu fantastic drinks team friendly professional big shout melvin jay ann marichu jovane jan,0.9393,Positive,1.0,0.96965,Q3
4,friendly staffs bai hotelespecially bai cafe nd lounge kudos one waiters bi cafe named michael friendly guy chiara bai cfe info deskkeep good work guys,0.9118,Positive,0.5,0.7059,Q1
4,stayed bai cebu several days great rooms great service food bai cafe nice plentifull special thanks michael outstanding service local advice girls friendly polite thankyou,0.9744,Positive,0.5,0.7372000000000001,Q1
5,nice rooms big clean wide variety food buffet queue oeak hours morning function staff nice approachable definetly come back luxury stay,0.8074,Positive,1.0,0.9037,Q2
5,nice hotel safe secure place stay security measure optimum x ray machine entrance card swiped elevator allows entry inly floor floors public access room provided breathing gadget case fire courteous staff negative impression leg ham breakfast buffet hard dry,0.802,Positive,1.0,0.901,Q2
5,highly recommended good customer service clean rooms quality food value money staff always polite make sure stay comfortable breakfast dinner buffet selection satisfying well,0.9588,Positive,1.0,0.9794,Q3
5,weve bai hotel 2days row guy name wendyl day one assist us im try give tip decline policies company tip approachable service good potential become dinning supervisor someday thank much kudos wendyl #happystomach,0.8271,Positive,1.0,0.91355,Q2
5,great hotel everyone accommodating especially byrnz melvin 21st floor pool bari business bit felt welcome come back holidaysuperbmany thanks,0.875,Positive,1.0,0.9375,Q2
5,first foremost place great also staffs accommodating special mention staff name ariel great costomer service food presentation awesome buffet delicious highly recommended world class #thebesthotelincebu,0.9674,Positive,1.0,0.9837,Q4
5,stayed week family also checked couple nights staff friendly hotel rooms kept tidy housekeeping great job one thing say though hope common area floor air conditioned sitting area lovely outside elevator area hot humid hope management look air conditioned breakfast awesome lots food choices pls keep cleanliness great food choices recommend place hotel great stay overall,0.9861,Positive,1.0,0.99305,Q4
5,great customer service friendly staff hotel looks amazing buffet delicious grab beer bar pool go top floor disco also fully stocked gym live singing piano bar go hotel visit cebu,0.9485,Positive,1.0,0.9742500000000001,Q3
5,stayed 2 nights august 2 nights september staff always friendly helpful cafe good many choices room clean best wifi ever experienced philippines definitely stay,0.9552,Positive,1.0,0.9776,Q3
5,stayed bai 2 nights probably best hotel stayed cebu staff amazing friendly always greeted first smile accommodating requests special thanks jan served us drinks top class service also felt safe bai upon entrance like going airport security getting bag exray security check thing bed hard uncomfortable wasnt big deal us used facilities pool bar spa clinic restaurant happy service facilities definitely recommend bai coming back,0.9885,Positive,1.0,0.9942500000000001,Q4
5,every birthday member family always choose cafe bai reasons good food lots choices taste great price right bai hotel always one number choice foe family gatherings kids love place especially dessert today decide get membership prestigious hotelkeep upand also waiter serves us michael funtasticread,0.8625,Positive,1.0,0.93125,Q2
