Review Score,Review Content,normalized_score
10.0,"We live down south of Cebu and wanted a place to relax before going to the airport for a midnight flight. Our family frequents this hotel for location convenience and customer delight. They did not fail today! It was a busy weekend and took time to prepare our room. We were advised to extend our patience since we checked in early. After following up on the room status, Rechelle went out of her way to have the room upgraded with a king sized bed instead. Thank you for the service and extra mile, Rechelle!
 
 ",1.0
4.4,"angoda mess up badly tranferring my infor. to bia.... I called bai the next day to confirm... everything was fine... get to hotel... all was wrong... as for 3 rooms... got them... only one breakfast for 3 rooms... kids not included... very bad... costs me lots beyond agreed amound
 
 ",0.30000000000000004
9.6,"This place is amazing, nice and clean. Vince the front desk is very helpful and very friendly. Would love to come back and stay here in the future 😀
 
 ",0.95
9.6,"Good hotel
 
 ",0.95
8.0,"Location is very accessible..staff are very accommodating..rooms and facilities are clean..
 
 ",0.75
7.2,"Room is comfortable and breakfast is great.

Swimming pool though is crowded and dont have little privacy. Not good for swimming with children
 
 ",0.65
8.0,"One of the best hotels in Cebu! 
 
 ",0.75
10.0,"Good
 
 ",1.0
10.0,"Location is close to shops and clubbing 
 
 ",1.0
8.0,"Closed to shops walking distance , beautiful view and clean hotel 
 
 ",0.75
7.2,"Not a safe hotel, somebody stole my bag and our motor helmet. 
 
 ",0.65
9.6,"Nice location.. The coffee shop has one of the best coffee I’ve ever had! 
 
 ",0.95
8.4,"Food is expensive- so lala
Juice tasted like powder juice.

No fresh air outlet-  smells molded. 
Not properly isolated, you can loudly hear the noise from the nearby plaza.

+bed and pillows were comfortable. 
 
 ",0.8
10.0,"No regrets at all choosing this excellent hotel service.. Impressive..
 
 ",1.0
9.6,"The hotel is clean. Although the bidet and toilet flush pressure is too strong. No face and towels provided, only bath towels are available. Overall, it's still okay. 
 
 ",0.95
10.0,"Buffet breakfast was widespread, swimming pool nice, room was comfortable and all staffs I met were friendly and helpful.
 
 ",1.0
9.6,"The best aircon.... if u want cold room. Choose bai hotel
 
 ",0.95
10.0,"Nice accommodation and friendly staff
 
 ",1.0
6.4,"The Bai Hotel is a beautiful place.  The staff is great and very helpful. The rooms are nice at first glance but the build quality is not great. Finishes should be better.  The location is fine and the surrounding area is easily accessible by Grab (like Uber) but it's far from the beaches if that's what you're looking for  (an island hopping day tour requires a 3 hour van ride there and back so half a day is travel).  Dining near the hotel is limited,  mostly   just the mall (within a 5-10 minute walk). The hotel dining seemed pricey for what you get. The bottom line is the hotel is OK but for us not a great fit. 
 
 ",0.55
9.2,"Superb buffet. 

 
 ",0.8999999999999999
6.4,"Not so satisfied as the staff never grant the request even the options was in the booking. They stick in saying no other room available without even checking. Room is non smoking but can smell cigarette. House keeping never change the linens and did not top up drinking water and toiletries. Expensive but poor service. 
 
 ",0.55
4.4,"assigning the different category room without any notice
 
 ",0.30000000000000004
10.0,"Best hotel in Cebu 
 
 ",1.0
9.6,"I will go back there.
 
 ",0.95
10.0,"Super nice people, great services, very friendly, they are interacting just to the right degree. No Maritess intended :) 
Xyza does an amazing job together with Jen, Christian, Kelly, Nina, Charo and the OJTs Dwyneth, Gwyneth, Nina and Nikki. It seems that Xyza can't stand still, always on the move. 
6 stars for the team...
 
 ",1.0
9.6,"Again, great people, great services, very friendly, great customer care.
Xyza does an amazing job (as usual) together with Jen, Christian, Kelly, Nina, Charo and the OJTs Dwyneth, Gwyneth, Nina and Nikki.
6 stars for the team...
 
 ",0.95
9.6,"Great people, great services, very friendly, they are interacting nicely.
Xyza does an amazing job together with Jen, Christian, Kelly, Nina, Charo and the OJTs Dwyneth, Gwyneth, Nina and Nikki.
6 stars for the team...
 
 ",0.95
9.6,"This is our 3rd time staying at the Bai. They are an exceptional value.
 
 ",0.95
8.8,"The staff are more attentive now than last Dec 2022, they are friendly and nice. Value for money
 
 ",0.8500000000000001
7.6,"If it wasnt for the very noisy neighbor that lasted about 3am🥲
 
 ",0.7
9.6,"I like the hotel 
 
 ",0.95
10.0,"They have the best staff! Aside from great location their staff are just amazing!
 
 ",1.0
10.0,"Superb hotel 
 
 ",1.0
10.0,"I like the staff very accommodating.  Rooms are great, very clean and delicious buffet foods.
Big thanks ⭐⭐⭐⭐⭐ to the engineer / maintenance (I forgot the name) who get my ID stuck in the wall, thanks also to the operator. 

 
 ",1.0
9.6,"Highly recommend with courteous staff and quality facilities.
The rooftop pools and bars are exceptional at night.😀
 
 ",0.95
10.0,"The place is clean and the location is strategic since near to a mall. 
 
 ",1.0
8.4,"Nice
 
 ",0.8
10.0,"Great hotel to stay! love the roof top!
 
 ",1.0
9.2,"Really enjoyed my stay at this hotel. The buffet breakfast is so large. The roof top pool and bar was great and the concierge were very helpful in arranging tours.

The one down side is that I never did receive back my monies for the room safety deposit.  Even after contacting them numerous times.
 
 ",0.8999999999999999
2.0,"Very smelly  especially in the gym. 
 
 ",0.0
4.8,"👎Aircon, Food, Too Crowded Pool and Price is not competitive.
👍Location 20-30mins to airport, staff are attentive.


 
 ",0.35
10.0,"its OK，I like
 
 ",1.0
10.0,"This place its the best of the best hotel ever.
 
 ",1.0
10.0,"And look forward for the third.
 
 ",1.0
7.6,"please clean the dirty & smelly  carpet.
please make sure to change curtains.

 
 ",0.7
7.2,"I booked 2 rooms .
when I entered our room, it was really nice and look clean but the smell was not good. I started sneezing and then coughing.  I thought, it was only me , then , my daughter started sneezing like me. I told her to use mask because I told her ther are allergens. 
my daughter & son in law also had the same reactions - started sneezing & coughing.
I then realize maybe it was the carpet that smelled like molds due to moisture of aircon. or maybe the curtain.
 
 ",0.65
9.6,"Thanks BAI 
 
 ",0.95
6.0,"This hotel has seen better days for sure. 

Room - bed was clean. Can't say much for the rest. There was leftover stains on the chairs and we didn't want to lounge around after that... Bathroom was great, hot water and clean towels but honestly that's about it. The rest of the deco was dated, wallpaper was about to peel... 

Check in took a grand total of 30 minutes despite only 2 others before us. It was slow. Staff encouraged us to provide cash of 2000 PHP for deposit instead of charging to card, stressing that it takes I think up to 15 days? for refund. 

The only upside was that the hotel was near to the airport - about 10 mins away by grab. 
 
 ",0.5
6.4,"the location can be a problem.

but it depends on your destination.
 
 ",0.55
10.0,"Staff are giving excellent service from reception to house keeping.
 
 ",1.0
10.0,"Customer service is excellent 👍
 
 ",1.0
8.8,"I was able to rest well at bai after a work event. I loved the Pool Deck and Bar and the fact that there is a nice coffee shop right below. It's near the airport although a bit far from the other attractions.
 
 ",0.8500000000000001
10.0,"the best!
 
 ",1.0
9.6,"The staff was extremely friendly and respectful, the facilities (pool, gym, bars) were great as well.
Breakfast and dinner buffet have loads of choices and good quality food. 
Will definitely stay again when I’m in Cebu.
 
 ",0.95
9.2,"They had clean room, good spa, 24 hours room service, fast laundry service, roof top swimming pool with decent pool bar. 
 
 ",0.8999999999999999
9.6,"Very good hotel 
 
 ",0.95
9.6,"The staff are very accommodating. The facilities are excellent. The room was clean and comfortable to stay in.  Breakfast was lovely. 
 
 ",0.95
10.0,"Its convenient, just a few minutes away from airport and few minutes away from city center. I have stayed here so many times.
 
 ",1.0
10.0,"So good to be back here! Very clean and spacious 
 
 ",1.0
9.2,"We enjoy Bai! The facilities and staff are always excellent. Only difference this trip is they no longer supply rooms with bathrobes, hand and face towels nor sewing kits anymore. Only for premiere rooms so you have to request them. 
 
 ",0.8999999999999999
9.2,"My 2nd time to stay here. Service gets better and better. Gets crowded during peak seasons and a bit harder to find parking space.
 
 ",0.8999999999999999
10.0,"Very nice modern and clean hotel.... good for relaxation...nice view..it's everything you need..
 
 ",1.0
9.6,"Got a room for my family to rest after their travel to cebu, breakfast buffet was a great treat with a great variety to choose from. Had to opt for late check in because of the heavy traffic but the hotel provided great comfort to a traveller
 
 ",0.95
9.6,"Bai hotel is a wonderful hotel with very accommodating staff.
There's a mall across the street with many dining options. The rooftop bar is lots of fun as well.
 
 ",0.95
10.0,"It’s my first time to booked at Bai hotel, it was really a great experience experience and the staff are very friendly, kind and respectful. The room was really good for couples who tend to have a vacation, you can check in at bai hotel coz they have great accommodation.  You can go for swimming and go for exercises just explore the hotel for sure you will definitely like it. 
 
 ",1.0
